id,code,name
63aa8b413c6f497a3aa0a913,A74.900,衣原体感染
63aa8b413c6f497a3aa0a914,A74.900x001,衣原体病
63aa8b413c6f497a3aa0a915,A75.000,普氏立克次体引起的流行性虱媒介的斑疹伤寒
63aa8b413c6f497a3aa0a916,A75.000x002,轻型斑疹伤寒
63aa8b413c6f497a3aa0a917,A75.000x003,典型斑疹伤寒
63aa8b413c6f497a3aa0a918,A75.001,流行性斑疹伤寒
63aa8b413c6f497a3aa0a919,A75.100,再燃性斑疹伤寒\[布里尔病\]
63aa8b413c6f497a3aa0a91a,A75.200,地方性斑疹伤寒立克次体引起的斑疹伤寒
63aa8b413c6f497a3aa0a91b,A75.300,恙虫病立克次体引起的斑疹伤寒
63aa8b413c6f497a3aa0a91c,A75.900,斑疹伤寒
63aa8b413c6f497a3aa0a91d,A77.000,立氏立克次体性斑疹热
63aa8b413c6f497a3aa0a91e,A77.000x001,落基山斑点热
63aa8b413c6f497a3aa0a91f,A77.100,康诺尔立克次体性斑疹热
63aa8b413c6f497a3aa0a920,A77.100x001,南欧斑疹热[纽扣热]
63aa8b413c6f497a3aa0a921,A77.200,西伯利亚立克次体性斑疹热
63aa8b413c6f497a3aa0a922,A77.200x001,北亚蜱传斑点热
63aa8b413c6f497a3aa0a923,A77.300,澳洲立克次体性斑疹热
63aa8b413c6f497a3aa0a924,A77.300x001,昆士兰蜱传斑点热
63aa8b413c6f497a3aa0a925,A77.800,"斑疹热,其他的"
63aa8b413c6f497a3aa0a926,A77.900,斑疹热
63aa8b413c6f497a3aa0a927,A77.900x001,蜱传斑点热
63aa8b413c6f497a3aa0a928,A78.x00,Q热
63aa8b413c6f497a3aa0a929,A79.000,战壕热
63aa8b413c6f497a3aa0a92a,A79.100,螨立克次体性立克次体痘
63aa8b413c6f497a3aa0a92b,A79.800,立克次体病，其他特指的
63aa8b433c6f497a3aa0acc7,B71.000,膜壳绦虫病
63aa8b433c6f497a3aa0acc8,B71.100,复孔绦虫病
63aa8b433c6f497a3aa0acc9,B71.800,绦虫感染，其他特指的
63aa8b433c6f497a3aa0acca,B71.900,绦虫感染
63aa8b433c6f497a3aa0accb,B72.x00,龙线虫病
63aa8b433c6f497a3aa0accc,B72.x00x001,麦地那龙线虫病
63aa8b453c6f497a3aa0af2b,C41.302,肋骨恶性肿瘤
63aa8b453c6f497a3aa0af2c,C41.400,盆骨、骶骨和尾骨恶性肿瘤
63aa8b453c6f497a3aa0af2d,C41.400x008,髋关节恶性肿瘤
63aa8b453c6f497a3aa0af2e,C41.400x009,髋臼恶性肿瘤
63aa8b453c6f497a3aa0af2f,C41.401,盆骨恶性肿瘤
63aa8b453c6f497a3aa0af30,C41.402,髋骨恶性肿瘤
63aa8b453c6f497a3aa0af31,C41.403,骶骨恶性肿瘤
63aa8b453c6f497a3aa0af32,C41.404,耻骨恶性肿瘤
63aa8b453c6f497a3aa0af33,C41.405,尾骨恶性肿瘤
63aa8b453c6f497a3aa0af34,C41.406,髂骨恶性肿瘤
63aa8b453c6f497a3aa0af35,C41.800,骨和关节软骨交搭跨越恶性肿瘤的损害
63aa8b453c6f497a3aa0af36,C41.800x001,腰椎及骶椎恶性肿瘤
63aa8b453c6f497a3aa0af37,C41.900,骨和关节软骨恶性肿瘤
63aa8b453c6f497a3aa0af38,C41.900x001,骨恶性肿瘤
63aa8b453c6f497a3aa0af39,C41.901,关节软骨恶性肿瘤
63aa8b453c6f497a3aa0af3a,C43.000,唇恶性黑色素瘤
63aa8b453c6f497a3aa0af3b,C43.100,眼睑(包括眦)恶性黑色素瘤
63aa8b453c6f497a3aa0af3c,C43.100x001,眼睑恶性黑色素瘤
63aa8b453c6f497a3aa0af3d,C43.101,眦恶性黑色素瘤
63aa8b453c6f497a3aa0af3e,C43.200,耳和外耳道恶性黑色素瘤
63aa8b453c6f497a3aa0af3f,C43.200x001,耳廓恶性黑色素瘤
63aa8b453c6f497a3aa0af40,C43.200x003,耳恶性黑色素瘤
63aa8b453c6f497a3aa0af41,C43.201,外耳道恶性黑色素瘤
63aa8b453c6f497a3aa0af42,C43.300,面部恶性黑色素瘤
63aa8b453c6f497a3aa0af43,C43.302,鼻恶性黑色素瘤
63aa8b453c6f497a3aa0af44,C43.400,头皮和颈部恶性黑色素瘤
63aa8b453c6f497a3aa0af45,C43.400x002,头皮恶性黑色素瘤
63aa8b453c6f497a3aa0af46,C43.401,颈部恶性黑色素瘤
63aa8b453c6f497a3aa0af47,C43.500,躯干恶性黑色素瘤
63aa8b453c6f497a3aa0af48,C43.501,乳房恶性黑色素瘤
63aa8b453c6f497a3aa0af49,C43.502,胸壁恶性黑色素瘤
63aa8b453c6f497a3aa0af4a,C43.503,腹壁恶性黑色素瘤
63aa8b453c6f497a3aa0af4b,C43.504,腹股沟恶性黑色素瘤
63aa8b453c6f497a3aa0af4c,C43.505,背部恶性黑色素瘤
63aa8b453c6f497a3aa0af4d,C43.506,臀部恶性黑色素瘤
63aa8b433c6f497a3aa0ac45,B57.400x001+G02.8*,慢性恰加斯病伴脑膜炎
63aa8b433c6f497a3aa0ac46,B57.400x002+G05.2*,慢性恰加斯病伴脑炎
63aa8b433c6f497a3aa0ac47,B57.400x011,慢性查加斯病性痴呆
63aa8b433c6f497a3aa0ac48,B57.500,慢性查加斯病累及其他器官
63aa8b433c6f497a3aa0ac49,B58.000,眼弓形虫病
63aa8b433c6f497a3aa0ac4a,B58.001+H32.0*,弓形虫脉络膜视网膜炎
63aa8b433c6f497a3aa0ac4b,B58.100+K77.0*,弓形虫肝炎
63aa8b433c6f497a3aa0ac4c,B58.200+G05.2*,弓形虫脑膜脑炎
63aa8b433c6f497a3aa0ac4d,B58.200x002+G05.2*,弓形虫脑炎
63aa8b433c6f497a3aa0ac4e,B58.201+G05.2*,脑弓形虫病
63aa8b433c6f497a3aa0ac4f,B58.300+J17.3*,肺弓形虫病
63aa8b433c6f497a3aa0ac50,B58.800,弓形虫病，累及其他器官
63aa8b433c6f497a3aa0ac51,B58.800x001+I41.2*,弓形虫心肌炎
63aa8b433c6f497a3aa0ac52,B58.800x002+M63.1*,弓形虫肌炎
63aa8b433c6f497a3aa0ac53,B58.900,弓形虫病
63aa8b433c6f497a3aa0ac54,B59.x00+J17.3*,肺孢子虫病
63aa8b433c6f497a3aa0ac55,B59.x00x002+J17.3*,卡氏肺孢子菌肺炎
63aa8b433c6f497a3aa0ac56,B60.000,巴贝虫病
63aa8b433c6f497a3aa0ac57,B60.000x002,梨浆虫病
63aa8b433c6f497a3aa0ac58,B60.100,棘阿米巴病
63aa8b433c6f497a3aa0ac59,B60.100x002+H13.1*,棘阿米巴性结膜炎
63aa8b433c6f497a3aa0ac5a,B60.100x003+H19.2*,棘阿米巴性角膜结膜炎
63aa8b433c6f497a3aa0ac5b,B60.100x004+H16.9*,棘阿米巴性角膜炎
63aa8b433c6f497a3aa0ac5c,B60.200,纳归虫病
63aa8b433c6f497a3aa0ac5d,B60.200x001+G05.2*,原发性阿米巴性脑膜脑炎
63aa8b433c6f497a3aa0ac5e,B60.200x002+G05.2*,肉芽肿性阿米巴脑炎
63aa8b433c6f497a3aa0ac5f,B60.201+G05.2*,阿米巴性脑膜脑炎
63aa8b433c6f497a3aa0ac60,B60.800,原虫性疾病，其他特指的
63aa8b433c6f497a3aa0ac61,B60.800x001,肺蠊缨滴虫感染
63aa8b433c6f497a3aa0ac62,B64.x00,原虫性疾病
63aa8b433c6f497a3aa0ac63,B65.000,埃及血吸虫引起的血吸虫病\[泌尿道血吸虫病\]
63aa8b433c6f497a3aa0ac64,B65.000x001,埃及血吸虫病
63aa8b433c6f497a3aa0ac65,B65.000x002,血吸虫病性尿结石
63aa8b433c6f497a3aa0ac66,B65.001,膀胱血吸虫病
63aa8b433c6f497a3aa0accd,B73.x00,盘尾丝虫病
63aa8b433c6f497a3aa0acce,B74.000,斑氏吴策线虫引起的丝虫病
63aa8b433c6f497a3aa0accf,B74.000x002,班氏丝虫性象皮肿
63aa8b433c6f497a3aa0acd0,B74.000x003,班氏丝虫性乳糜尿
63aa8b433c6f497a3aa0acd1,B74.100,马来(布鲁格)丝虫引起的丝虫病
63aa8b433c6f497a3aa0acd2,B74.100x002,马来丝虫性象皮肿
63aa8b433c6f497a3aa0acd3,B74.100x003,马来丝虫性乳糜尿
63aa8b433c6f497a3aa0acd4,B74.200,帝汶(布鲁格)丝虫引起的丝虫病
63aa8b433c6f497a3aa0acd5,B74.200x002,帝汶丝虫性象皮肿
63aa8b433c6f497a3aa0acd6,B74.200x003,帝汶丝虫性乳糜尿
63aa8b433c6f497a3aa0acd7,B74.300,罗阿丝虫病
63aa8b433c6f497a3aa0acd8,B74.400,曼森丝虫病
63aa8b433c6f497a3aa0acd9,B74.400x001,欧氏丝虫病
63aa8b433c6f497a3aa0acda,B74.400x002,常现丝虫病
63aa8b433c6f497a3aa0acdb,B74.400x003,链尾丝虫病
63aa8b433c6f497a3aa0acdc,B74.800,"丝虫病,其他的"
63aa8b433c6f497a3aa0acdd,B74.800x001,恶丝虫病
63aa8b433c6f497a3aa0acde,B74.900,丝虫病
63aa8b433c6f497a3aa0acdf,B74.900x003,丝虫性外阴象皮肿
63aa8b433c6f497a3aa0ace0,B74.900x005,淋巴丝虫病
63aa8b433c6f497a3aa0ace1,B74.901,丝虫病性乳糜尿
63aa8b433c6f497a3aa0ace2,B74.902,丝虫性象皮病
63aa8b433c6f497a3aa0ace3,B75.x00,旋毛虫病
63aa8b433c6f497a3aa0ace4,B76.000,十二指肠钩虫病
63aa8b433c6f497a3aa0ace5,B76.100,美洲钩虫病
63aa8b433c6f497a3aa0ace6,B76.800,钩虫病，其他的
63aa8b433c6f497a3aa0ace7,B76.900,钩虫病
63aa8b433c6f497a3aa0ace8,B76.900x003,皮肤蠕虫蚴移行症
63aa8b433c6f497a3aa0ace9,B76.901,胃钩虫病
63aa8b433c6f497a3aa0acea,B76.902,肠道钩虫病
63aa8b433c6f497a3aa0aceb,B77.000,蛔虫病伴有肠道并发症
63aa8b433c6f497a3aa0acec,B77.000x001,肠蛔虫病
63aa8b433c6f497a3aa0aced,B77.001+K93.8*,蛔虫性肠穿孔
63aa8b433c6f497a3aa0acee,B77.800,蛔虫病伴有其他并发症
63aa8b433c6f497a3aa0acef,B77.800x002,肝管蛔虫病
63aa8b433c6f497a3aa0acf0,B77.800x004,蛔虫病伴胆道并发症
63aa8b443c6f497a3aa0acf1,B77.800x005,蛔虫病伴肝管并发症
63aa8b443c6f497a3aa0acf2,B77.801+J17.3*,急性蛔蚴性肺炎
63aa8b443c6f497a3aa0acf3,B77.803,胆道蛔虫病
63aa8b443c6f497a3aa0acf4,B77.900,蛔虫病
63aa8b443c6f497a3aa0acf5,B78.000,肠道类圆线虫病
63aa8b443c6f497a3aa0acf6,B78.100,皮肤类圆线虫病
63aa8b443c6f497a3aa0acf7,B78.700,播散性类圆线虫病
63aa8b443c6f497a3aa0acf8,B78.900,类圆线虫病
63aa8b443c6f497a3aa0acf9,B78.901,粪类圆线虫感染
63aa8b443c6f497a3aa0acfa,B79.x00,鞭虫病
63aa8b443c6f497a3aa0acfb,B80.x00,蛲虫病
63aa8b443c6f497a3aa0acfc,B81.000,异尖线虫病
63aa8b443c6f497a3aa0acfd,B81.100,肠道毛细线虫病
63aa8b443c6f497a3aa0acfe,B81.200,毛圆线虫病
63aa8b443c6f497a3aa0acff,B81.300,肠道血管圆线虫病
63aa8b443c6f497a3aa0ad00,B81.400,混合型肠道蠕虫病
63aa8b443c6f497a3aa0ad01,B81.800,肠道蠕虫病，其他特指的
63aa8b443c6f497a3aa0ad02,B81.800x001,结节线虫病
63aa8b443c6f497a3aa0ad03,B81.800x002,三齿线虫病
63aa8b443c6f497a3aa0ad04,B82.000,肠道蠕虫病
63aa8b443c6f497a3aa0ad05,B82.900,肠道寄生虫病
63aa8b443c6f497a3aa0ad06,B82.901,肠寄生虫性脓肿
63aa8b443c6f497a3aa0ad07,B83.000,内脏幼虫移行症
63aa8b443c6f497a3aa0ad08,B83.000x001,内脏蠕虫蚴移行症
63aa8b443c6f497a3aa0add6,C09.800,扁桃体交搭跨越恶性肿瘤的损害
63aa8b443c6f497a3aa0add7,C09.900,扁桃体恶性肿瘤
63aa8b443c6f497a3aa0add8,C09.901,咽门扁桃体恶性肿瘤
63aa8b443c6f497a3aa0add9,C09.902,腭扁桃体恶性肿瘤
63aa8b443c6f497a3aa0adda,C10.000,会厌谷恶性肿瘤
63aa8b443c6f497a3aa0addb,C10.100,会厌前面恶性肿瘤
63aa8b443c6f497a3aa0addc,C10.101,会厌边缘恶性肿瘤
63aa8b443c6f497a3aa0addd,C10.102,舌会厌褶恶性肿瘤
63aa8b443c6f497a3aa0adde,C10.200,口咽侧壁恶性肿瘤
63aa8b443c6f497a3aa0addf,C10.300,口咽后壁恶性肿瘤
63aa8b443c6f497a3aa0ade0,C10.400,鳃裂恶性肿瘤
63aa8b443c6f497a3aa0ade1,C10.800,口咽交搭跨越恶性肿瘤的损害
63aa8b443c6f497a3aa0ade2,C10.800x002,口咽连接部恶性肿瘤
63aa8b443c6f497a3aa0ade3,C10.900,口咽恶性肿瘤
63aa8b443c6f497a3aa0ade4,C11.000,鼻咽上壁恶性肿瘤
63aa8b443c6f497a3aa0ade5,C11.001,鼻咽顶恶性肿瘤
63aa8b443c6f497a3aa0ade6,C11.100,鼻咽后壁恶性肿瘤
63aa8b443c6f497a3aa0ade7,C11.101,腺样体恶性肿瘤
63aa8b443c6f497a3aa0ade8,C11.102,咽扁桃体恶性肿瘤
63aa8b443c6f497a3aa0ade9,C11.200,鼻咽侧壁恶性肿瘤
63aa8b443c6f497a3aa0adea,C11.200x002,罗森米窝恶性肿瘤
63aa8b443c6f497a3aa0adeb,C11.201,咽鼓管开口恶性肿瘤
63aa8b443c6f497a3aa0adec,C11.202,咽隐窝恶性肿瘤
63aa8b443c6f497a3aa0aded,C11.300,鼻咽前壁恶性肿瘤
63aa8b443c6f497a3aa0adee,C11.300x001,鼻中隔后缘恶性肿瘤
63aa8b443c6f497a3aa0adef,C11.300x004,软腭的鼻咽后面恶性肿瘤
63aa8b443c6f497a3aa0adf0,C11.300x005,软腭的鼻咽上面恶性肿瘤
63aa8b443c6f497a3aa0adf1,C11.300x006,鼻后缘恶性肿瘤
63aa8b443c6f497a3aa0adf2,C11.301,鼻咽底恶性肿瘤
63aa8b443c6f497a3aa0adf3,C11.302,鼻后孔恶性肿瘤
63aa8b443c6f497a3aa0adf4,C11.800,鼻咽交搭跨越恶性肿瘤的损害
63aa8b443c6f497a3aa0adf5,C11.801,鼻咽多壁恶性肿瘤
63aa8b443c6f497a3aa0adf6,C11.900,鼻咽恶性肿瘤
63aa8b443c6f497a3aa0adf7,C11.901,鼻咽壁恶性肿瘤
63aa8b443c6f497a3aa0adf8,C12.x00,梨状窦恶性肿瘤
63aa8b443c6f497a3aa0adf9,C12.x00x002,梨状窝恶性肿瘤
63aa8b443c6f497a3aa0adfa,C13.000,环状软骨后部恶性肿瘤
63aa8b443c6f497a3aa0adfb,C13.000x001,环状软骨后恶性肿瘤
63aa8b443c6f497a3aa0adfc,C13.100,杓状会厌褶，咽下面的恶性肿瘤
63aa8b443c6f497a3aa0adfd,C13.100x001,杓状会厌褶恶性肿瘤
63aa8b443c6f497a3aa0adfe,C13.100x002,杓状会厌褶边缘区恶性肿瘤
63aa8b443c6f497a3aa0adff,C13.101,咽下面恶性肿瘤
63aa8b443c6f497a3aa0ae00,C13.200,下咽后壁恶性肿瘤
63aa8b443c6f497a3aa0ae01,C13.800,下咽交搭跨越恶性肿瘤的损害
63aa8b443c6f497a3aa0ae02,C13.900,下咽恶性肿瘤
63aa8b443c6f497a3aa0ae03,C13.900x002,喉咽恶性肿瘤
63aa8b443c6f497a3aa0ae04,C13.901,下咽壁恶性肿瘤
63aa8b443c6f497a3aa0ae05,C14.000,咽恶性肿瘤
63aa8b443c6f497a3aa0ae06,C14.000x002,咽壁恶性肿瘤
63aa8b443c6f497a3aa0ae07,C14.001,咽喉恶性肿瘤
63aa8b443c6f497a3aa0ae08,C14.002,咽侧壁恶性肿瘤
63aa8b443c6f497a3aa0ae09,C14.003,咽后壁恶性肿瘤
63aa8b443c6f497a3aa0ae0a,C14.200,瓦尔代尔扁桃体环恶性肿瘤
63aa8b443c6f497a3aa0ae0b,C14.800,唇、口腔和咽交搭跨越恶性肿瘤的损害
63aa8b443c6f497a3aa0ae0c,C14.800x001,颊部及牙龈恶性肿瘤
63aa8b433c6f497a3aa0ac67,B65.100,曼森裂体吸虫引起的血吸虫病\[肠道血吸虫病\]
63aa8b433c6f497a3aa0ac68,B65.100x001,曼氏血吸虫病
63aa8b433c6f497a3aa0ac69,B65.101,慢性结肠血吸虫病
63aa8b433c6f497a3aa0ac6a,B65.200,日本血吸虫引起的血吸虫病
63aa8b433c6f497a3aa0ac6b,B65.200x001,日本血吸虫病
63aa8b433c6f497a3aa0ac6c,B65.202+K77.0*,血吸虫病性肝硬化
63aa8b433c6f497a3aa0ac6d,B65.300,尾蚴性皮炎
63aa8b433c6f497a3aa0ac6e,B65.800,血吸虫病，其他的
63aa8b433c6f497a3aa0ac6f,B65.800x001,湄公血吸虫病
63aa8b433c6f497a3aa0ac70,B65.800x002,间插血吸虫病
63aa8b433c6f497a3aa0ac71,B65.800x003,异位血吸虫病
63aa8b433c6f497a3aa0ac72,B65.900,血吸虫病
63aa8b433c6f497a3aa0ac73,B65.900x004+K77.0*,血吸虫性门静脉高压
63aa8b433c6f497a3aa0ac74,B65.900x006,急性血吸虫病
63aa8b433c6f497a3aa0ac75,B65.900x007,慢性血吸虫病
63aa8b433c6f497a3aa0ac76,B65.900x008,晚期血吸虫病
63aa8b433c6f497a3aa0ac77,B65.900x009+I98.3*,血吸虫性食管静脉曲张伴出血
63aa8b433c6f497a3aa0ac78,B65.901+G07*,脑型血吸虫病
63aa8b433c6f497a3aa0ac79,B65.902+J99.8*,肺血吸虫病
63aa8b433c6f497a3aa0ac7a,B65.903+K77.0*,血吸虫性肝炎
63aa8b433c6f497a3aa0ac7b,B66.000,后睾吸虫病
63aa8b433c6f497a3aa0ac7c,B66.000x001,猫后睾吸虫病
63aa8b433c6f497a3aa0ac7d,B66.100,支睾吸虫病
63aa8b433c6f497a3aa0ac7e,B66.100x002,华支睾吸虫病
63aa8b433c6f497a3aa0ac7f,B66.100x003+K77.0*,中华肝吸虫病
63aa8b433c6f497a3aa0ac80,B66.101,华支睾吸虫感染
63aa8b433c6f497a3aa0ac81,B66.200,支双腔吸虫病
63aa8b433c6f497a3aa0ac82,B66.300,片吸虫病
63aa8b443c6f497a3aa0ad09,B83.000x002,弓蛔虫病
63aa8b443c6f497a3aa0ad0a,B83.100,颚口线虫病
63aa8b3f3c6f497a3aa0a6b4,A19.800x024,"血行播散性肺结核(复治,广泛耐药)涂阳培阳"
63aa8b3f3c6f497a3aa0a6b5,A19.800x025,"血行播散性肺结核(复治,广泛耐药)涂阴培阳"
63aa8b3f3c6f497a3aa0a6b6,A19.800x026,"血行播散性肺结核(复治,耐多药)涂阳培阳"
63aa8b3f3c6f497a3aa0a6b7,A19.800x027,"血行播散性肺结核(复治,耐多药)涂阴培阳"
63aa8b3f3c6f497a3aa0a6b8,A19.800x028,"血行播散性肺结核(复治,药物敏感)涂阳培阳"
63aa8b3f3c6f497a3aa0a6b9,A19.800x029,"血行播散性肺结核(复治,药物敏感)涂阴培阳"
63aa8b3f3c6f497a3aa0a6ba,A19.800x031,慢性粟粒性肺结核
63aa8b3f3c6f497a3aa0a6bb,A19.801,亚急性血行播散型肺结核
63aa8b3f3c6f497a3aa0a6bc,A19.802,慢性血行播散型肺结核
63aa8b3f3c6f497a3aa0a6bd,A19.803,亚急性血行播散型结核
63aa8b3f3c6f497a3aa0a6be,A19.900,粟粒型结核
63aa8b3f3c6f497a3aa0a6bf,A19.900x004,全身血行播散性结核
63aa8b3f3c6f497a3aa0a6c0,A19.900x005,结核性多浆膜腔积液
63aa8b3f3c6f497a3aa0a6c1,A19.901,结核性多浆膜炎
63aa8b3f3c6f497a3aa0a6c2,A19.902,全身性粟粒型结核
63aa8b3f3c6f497a3aa0a6c3,A20.000,腺鼠疫\[腹股沟淋巴结鼠疫\]
63aa8b3f3c6f497a3aa0a6c4,A20.100,蜂窝织皮下型鼠疫
63aa8b3f3c6f497a3aa0a6c5,A20.101,皮肤型鼠疫
63aa8b3f3c6f497a3aa0a6c6,A20.200,肺鼠疫
63aa8b3f3c6f497a3aa0a6c7,A20.300,脑膜炎型鼠疫
63aa8b3f3c6f497a3aa0a6c8,A20.700,败血症型鼠疫
63aa8b3f3c6f497a3aa0a6c9,A20.800,鼠疫，其他形式的
63aa8b3f3c6f497a3aa0a6ca,A20.800x004,肠鼠疫
63aa8b3f3c6f497a3aa0a638,A18.300x006+K67.3*,髂窝结核
63aa8b3f3c6f497a3aa0a639,A18.300x009,腹腔结核
63aa8b3f3c6f497a3aa0a63a,A18.300x012,结核性腹水
63aa8b3f3c6f497a3aa0a63b,A18.300x013+K93.0*,结核性胃结肠瘘
63aa8b3f3c6f497a3aa0a63c,A18.300x014+K93.0*,结核性直肠瘘
63aa8b3f3c6f497a3aa0a63d,A18.300x015+K93.0*,膈下结核性脓肿
63aa8b3f3c6f497a3aa0a63e,A18.301,肝门淋巴结结核
63aa8b3f3c6f497a3aa0a63f,A18.302+K93.0*,阑尾结核
63aa8b3f3c6f497a3aa0a640,A18.303+K93.0*,肠结核
63aa8b3f3c6f497a3aa0a641,A18.304+K93.0*,结核性肠炎
63aa8b3f3c6f497a3aa0a642,A18.305+K93.0*,结肠结核瘤
63aa8b3f3c6f497a3aa0a643,A18.306+K93.0*,结核性肛瘘
63aa8b3f3c6f497a3aa0a644,A18.307+K93.0*,肛周结核
63aa8b3f3c6f497a3aa0a645,A18.308,腹腔淋巴结结核
63aa8b3f3c6f497a3aa0a646,A18.309,结核性腹腔积液
63aa8b3f3c6f497a3aa0a647,A18.310,腹膜后淋巴结结核
63aa8b3f3c6f497a3aa0a648,A18.311+K93.0*,腹膜结核
63aa8b3f3c6f497a3aa0a649,A18.312+K93.0*,腹部结核性脓肿
63aa8b3f3c6f497a3aa0a64a,A18.313+K93.0*,腹部结核性窦道
63aa8b3f3c6f497a3aa0a64b,A18.314+K67.3*,结核性腹膜炎
63aa8b3f3c6f497a3aa0a64c,A18.315+K93.0*,肠系膜结核
63aa8b3f3c6f497a3aa0a64d,A18.316+K93.0*,肠系膜淋巴结结核
63aa8b3f3c6f497a3aa0a64e,A18.317,髂窝结核性脓肿
63aa8b3f3c6f497a3aa0a64f,A18.318,髂窝淋巴结结核
63aa8b3f3c6f497a3aa0a650,A18.400,皮肤和皮下组织的结核
63aa8b3f3c6f497a3aa0a651,A18.400x001,播散性粟粒性狼疮
63aa8b3f3c6f497a3aa0a652,A18.400x006,酒渣样结核疹
63aa8b3f3c6f497a3aa0a653,A18.400x010,臀部结核
63aa8b3f3c6f497a3aa0a654,A18.400x013,皮肤结核溃疡
63aa8b3f3c6f497a3aa0a655,A18.400x014,疣状皮肤结核
63aa8b3f3c6f497a3aa0a656,A18.400x015,结核性红斑
63aa8b3f3c6f497a3aa0a657,A18.400x016,结核性硬结性红斑
63aa8b3f3c6f497a3aa0a658,A18.400x018,外耳道结核
63aa8b3f3c6f497a3aa0a659,A18.400x019,中耳结核
63aa8b3f3c6f497a3aa0a65a,A18.400x020,腰部结核性脓肿
63aa8b3f3c6f497a3aa0a65b,A18.400x021,足结核
63aa8b3f3c6f497a3aa0a65c,A18.400x022,肩部结核
63aa8b3f3c6f497a3aa0a65d,A18.401,皮肤结核
63aa8b3f3c6f497a3aa0a65e,A18.402,皮下组织结核
63aa8b3f3c6f497a3aa0a65f,A18.403,皮肤结核性窦道
63aa8b3f3c6f497a3aa0a660,A18.404,瘰疬性皮肤结核
63aa8b3f3c6f497a3aa0a661,A18.405,结核性皮肤脓肿
63aa8b3f3c6f497a3aa0a662,A18.406,腹壁结核
63aa8b3f3c6f497a3aa0a663,A18.407,皮下组织结核性窦道
63aa8b3f3c6f497a3aa0a664,A18.408,结核性结节性红斑
63aa8b403c6f497a3aa0a737,A31.000x001,肺非结核分枝杆菌病
63aa8b403c6f497a3aa0a738,A31.000x004,堪萨斯分枝杆菌感染
63aa8b403c6f497a3aa0a739,A31.001,肺非典型分枝杆菌病
63aa8b403c6f497a3aa0a73a,A31.002,鸟-胞内复合分枝杆菌感染
63aa8b403c6f497a3aa0a73b,A31.100,皮肤分枝杆菌感染
63aa8b403c6f497a3aa0a73c,A31.100x002,溃疡分枝杆菌感染
63aa8b403c6f497a3aa0a73d,A31.101,伯鲁里溃疡
63aa8b403c6f497a3aa0a73e,A31.102,海分枝杆菌感染
63aa8b403c6f497a3aa0a73f,A31.800,分枝杆菌感染，其他的
63aa8b403c6f497a3aa0a740,A31.800x001,猿猴分枝杆菌感染
63aa8b403c6f497a3aa0a741,A31.800x002,瘰疬分枝杆菌感染
63aa8b403c6f497a3aa0a742,A31.800x003,偶然分枝杆菌感染
63aa8b403c6f497a3aa0a743,A31.800x004,龟分枝杆菌感染
63aa8b403c6f497a3aa0a744,A31.800x005,土地分枝杆菌感染
63aa8b403c6f497a3aa0a745,A31.800x006,禽类分枝杆菌感染
63aa8b403c6f497a3aa0a746,A31.801,淋巴结分枝杆菌感染
63aa8b403c6f497a3aa0a747,A31.802,足分枝杆菌病
63aa8b403c6f497a3aa0a748,A31.803,播散性非结核分枝杆菌病
63aa8b403c6f497a3aa0a749,A31.900,分枝杆菌感染
63aa8b403c6f497a3aa0a74a,A31.901,非典型分枝杆菌感染
63aa8b403c6f497a3aa0a74b,A32.000,皮肤利斯特菌病
63aa8b403c6f497a3aa0a74c,A32.100,利斯特菌性脑膜炎和脑膜脑炎
63aa8b403c6f497a3aa0a74d,A32.100x003,李斯特菌性脑炎
63aa8b403c6f497a3aa0a74e,A32.101+G01*,利斯特菌性脑膜炎
63aa8b3f3c6f497a3aa0a6f5,A24.000,鼻疽
63aa8b3f3c6f497a3aa0a6f6,A24.000x002,马皮疽侵染
63aa8b3f3c6f497a3aa0a6f7,A24.100,急性和暴发性类鼻疽
63aa8b3f3c6f497a3aa0a6f8,A24.100x002,类鼻疽败血症
63aa8b3f3c6f497a3aa0a6f9,A24.100x003,类鼻疽肺炎
63aa8b3f3c6f497a3aa0a6fa,A24.101,急性类鼻疽
63aa8b3f3c6f497a3aa0a6fb,A24.102,暴发性类鼻疽
63aa8b3f3c6f497a3aa0a6fc,A24.200,亚急性和慢性类鼻疽
63aa8b3f3c6f497a3aa0a6fd,A24.201,亚急性类鼻疽
63aa8b3f3c6f497a3aa0a6fe,A24.202,慢性类鼻疽
63aa8b3f3c6f497a3aa0a6ff,A24.300,类鼻疽，其他的
63aa8b3f3c6f497a3aa0a700,A24.400,类鼻疽
63aa8b3f3c6f497a3aa0a701,A25.000,螺菌病
63aa8b3f3c6f497a3aa0a702,A25.000x001,小螺菌鼠咬热
63aa8b3f3c6f497a3aa0a703,A25.100,链杆菌病
63aa8b3f3c6f497a3aa0a704,A25.100x001,念珠状链杆菌鼠咬热
63aa8b3f3c6f497a3aa0a705,A25.900,鼠咬热
63aa8b3f3c6f497a3aa0a706,A26.000,皮肤类丹毒
63aa8b3f3c6f497a3aa0a707,A26.700,丹毒丝菌败血症
63aa8b3f3c6f497a3aa0a708,A26.700x001,类丹毒败血症
63aa8b3f3c6f497a3aa0a709,A26.800,类丹毒，其他形式的
63aa8b3f3c6f497a3aa0a70a,A26.800x001,播散性类丹毒
63aa8b3f3c6f497a3aa0a70b,A26.900,类丹毒
63aa8b3f3c6f497a3aa0a70c,A26.900x002,丹毒丝菌感染
