id,code,name
120629,H30.902,脉络膜炎
120630,H30.903,视网膜炎
120631,H31.000,脉络膜视网膜瘢痕
120632,H31.000x001,视网膜瘢痕
120633,H31.000x002,日光性视网膜病
120634,H31.000x004,炎症后黄斑瘢痕
120635,H31.000x005,外伤后黄斑瘢痕
120636,H31.100,脉络膜变性
120637,H31.101,脉络膜萎缩
118828,F91.200,社会化的品行障碍
118829,F91.300,对立违抗性障碍
118830,F91.800,品行障碍，其他的
118831,F91.900,品行障碍
118832,F92.000,抑郁性品行障碍
118833,F92.800,品行和情绪混合性障碍，其他的
118834,F92.900,品行和情绪混合性障碍
118835,F93.000,童年离别焦虑障碍
118836,F93.100,童年恐怖性焦虑障碍
118837,F93.200,童年社交性焦虑障碍
118839,F93.800,童年情绪障碍，其他特指的
118840,F93.900,童年情绪障碍
118841,F94.000,选择性缄默症
118843,F94.200,童年脱抑制性依恋障碍
118844,F94.800,童年其他社会功能障碍
118845,F94.900,童年社会功能障碍
118846,F95.000,一过性抽动障碍
118848,F95.101,慢性运动抽动障碍
118849,F95.200,发声和多种运动联合抽动障碍［德拉图雷特综合征］
118850,F95.201,抽动秽语综合征
118851,F95.800,抽动障碍，其他的
118852,F95.801,眨眼症
118854,F98.000,非器质性遗尿症
118855,F98.001,功能性遗尿
118856,F98.100,非器质性遗粪症
118857,F98.101,功能性遗粪症
118859,F98.300,婴幼儿和童年异食癖
118860,F98.400,刻板性运动障碍
118861,F98.500,口吃［结巴］
118862,F98.600,言语急促杂乱
118865,F98.801,吸吮拇指
118866,F98.802,咬指甲
141533,Y60.900x001,在手术和医疗中的意外损伤
141534,Y61.000,在手术中异物意外地遗留在体内
141535,Y61.100,在输液或输血中异物意外地遗留在体内
141536,Y61.200,在肾透析或其他灌注中异物意外地遗留在体内
141537,Y61.300,在注射或人工免疫中异物意外地遗留在体内
138895,T40.201,吗啡中毒
138896,T40.300,美散痛中毒
138897,T40.400,合成的麻醉品中毒，其他的
138898,T40.400x002,马兜铃（万丈龙）中毒
138899,T40.401,杜冷丁中毒
138900,T40.500,可卡因中毒
138901,T40.600,麻醉品中毒，其他的
138902,T40.601,麻醉品中毒
138903,T40.700,大麻类（衍生物）中毒
138904,T40.800,二乙麦角酰胺(LSD)中毒
138905,T40.900,致幻药(致幻剂)中毒，其他和未特指的
138906,T40.900x001,南美仙人掌毒碱中毒
138907,T40.900x002,二甲-4-羟色胺中毒
138908,T40.900x003,西洛西宾中毒
138909,T40.901,致幻药中毒
138910,T41.000,吸入性麻醉药中毒
138911,T41.100,静脉内麻醉药中毒
138912,T41.100x002,硫巴比妥盐类中毒
138913,T41.200,全身麻醉药中毒，其他和未特指的
138914,T41.200x002,氯胺酮中毒
138915,T41.201,全身麻醉药中毒
138916,T41.300,局部麻醉药中毒
138917,T41.400,麻醉药中毒
138918,T41.500,治疗性气体中毒
138919,T41.500x001,治疗性氧气中毒
138921,T42.000,乙内酰脲衍生物中毒
138922,T42.001,苯妥英钠中毒
138923,T42.100,亚氨基二苯乙烯类中毒
138924,T42.101,卡马西平中毒
138925,T42.200,琥珀酰亚胺和恶唑烷二酮类中毒
138927,T42.200x002,琥珀酰亚胺类中毒
138928,T42.300,巴比妥盐类中毒
138929,T42.301,苯巴比妥中毒
138930,T42.302,速可眠中毒
138931,T42.400,苯二氮类中毒
138933,T42.402,佳静安定中毒
138934,T42.403,舒乐安定中毒
138935,T42.404,利眠宁中毒
138936,T42.405,硝基安定中毒
138938,T42.500,混合型镇癫痫药中毒，不可归类在他处者
138939,T42.500x001,混合型抗癫痫药中毒
138941,T42.600x002,佐匹克隆中毒
138942,T42.600x004,丙戊酸钠中毒
138943,T42.600x005,丙戊酸中毒
138944,T42.600x006,苯乙哌啶酮类中毒
138945,T42.601,安眠酮中毒
115750,D48.500x010,手部皮肤交界性肿瘤
120006,G93.404,器质性脑病
120007,G93.405,可逆性后部白质脑病
120008,G93.500,脑受压
120009,G93.500x001,枕骨大孔疝(小脑扁桃体疝)
120010,G93.500x002,脑干受压
120011,G93.500x005,外侧型小脑幕裂孔疝(钩回疝)
134080,Q74.200x001,先天性股骨颈纤维结构不良
134081,Q74.200x003,先天性骶骨假关节
134082,Q74.200x004,先天性胫骨纤维结构不良
134083,Q74.200x005,先天性耻骨分离
134084,Q74.200x006,先天性腓骨结构不良
134085,Q74.201,先天性骶髂关节融合
134086,Q74.202,先天性胫腓骨纤维结构不良
134087,Q74.203,先天性下肢骨假关节
134088,Q74.204,先天性巨趾
134089,Q74.300,先天性多发性关节弯曲
134090,Q74.300x001,居林-施特恩综合征(Guerin-Stern综合征)
134091,Q74.800,四肢的其他特指先天性畸形
134092,Q74.800x001,先天性短指畸形
134093,Q74.800x201,先天性单侧下肢肥大症
134094,Q74.800x202,先天性单侧上肢肥大症
134095,Q74.800x203,偏侧肢体肥大
134096,Q74.800x301,先天性四肢生长缓慢
134097,Q74.800x401,先天性四肢生长不对称
134098,Q74.800x402,先天性上肢生长不对称
131117,O35.200,为胎儿（可疑）遗传性疾病给予的孕产妇医疗
131118,O35.200x002,胎儿基因异常
131119,O35.200x003,胎儿单基因病
131120,O35.200x004,胎儿遗传代谢病
131122,O35.202,胎儿β地中海贫血
131123,O35.203,胎儿亨廷顿舞蹈病
131124,O35.204,胎儿克拉伯病
131125,O35.205,胎儿血友病
131126,O35.206,胎儿遗传性疾病
131128,O35.300x002,为妊娠合并风疹病毒感染所致胎儿的（可疑）损害给予的孕产妇医疗
131129,O35.300x003,为妊娠合并巨细胞病毒感染所致胎儿的（可疑）损害给予的孕产妇医疗
131130,O35.400,为酒精所致胎儿的（可疑）损害给予的孕产妇医疗
131132,O35.600,为辐射所致胎儿的（可疑）损害给予的孕产妇医疗
131133,O35.600x001,放射后的孕产妇医疗
131134,O35.700,为其他医疗操作所致胎儿的（可疑）损害给予的孕产妇医疗
131135,O35.700x001,羊膜穿刺后的孕产妇医疗
131137,O35.700x003,侵入性胎儿手术后的孕产妇医疗
131138,O35.700x006,手术对胎儿损害的孕产妇医疗
131139,O35.701,胎儿损害由于子宫内避孕器妊娠
131141,O35.800x001,胎儿多发畸形
132819,Q13.401,先天性角膜畸形
132820,Q13.405,彼得异常
132821,Q13.500,蓝色巩膜
132822,Q13.500x002,巩膜色素斑
132823,Q13.800,眼前段其他的先天性畸形
132824,Q13.801,里格尔异常
132825,Q13.802,永存瞳孔膜
132826,Q13.803,阿克森费尔德-里格尔综合征
133897,Q66.000,马蹄内翻足
133898,Q66.100,仰趾内翻足
133899,Q66.200,内翻跖
133900,Q66.300,足的其他先天性内翻变形
133901,Q66.400,仰趾外翻足
133902,Q66.500,先天性平足
133903,Q66.600,足的其他先天性外翻变形
133904,Q66.601,先天性马蹄外翻足
133905,Q66.700,高弓足
133906,Q66.701,先天性第四跖骨短畸形
133907,Q66.702,先天性弓形足
133908,Q66.800,足的其他先天性变形
133909,Q66.800x006,先天性垂直距骨
133910,Q66.800x007,先天性足副舟骨
133911,Q66.800x008,先天性跟距骨桥
133912,Q66.800x009,先天性跗骨畸形
133913,Q66.800x010,先天性趾畸形
133914,Q66.800x012,先天性跖骨内收
133915,Q66.800x013,先天性跖骨短缩
133916,Q66.800x014,先天性跗骨联合
133917,Q66.800x015,小趾内翻
133919,Q66.801,先天性足畸形
133920,Q66.802,先天性锤状趾
133921,Q66.803,先天性马蹄足
133922,Q66.804,先天性外翻
133923,Q66.805,先天性仰趾足
133924,Q66.900,足先天性变形
133096,Q25.400x010,先天性主动脉骑跨
134164,Q76.401,先天性寰枕畸形
134166,Q76.403,先天性颈椎畸形
134167,Q76.404,先天性颈椎体融合
134168,Q76.405,先天性齿突发育不良
134169,Q76.406,先天性齿状突移位
134171,Q76.408,先天性脊柱融合
134172,Q76.409,先天性脊柱扁椎骨
134173,Q76.412,先天性脊柱后凸畸形
134174,Q76.413,先天性脊椎缺失
134175,Q76.414,先天性胸椎畸形
134177,Q76.416,先天性胸椎脱位
134178,Q76.417,先天性腰椎畸形
134179,Q76.418,先天性第五腰椎骶化
134180,Q76.419,先天性尾骨畸形
134181,Q76.500,颈肋
134183,Q76.600x101,先天性肋骨缺如
134184,Q76.600x301,副肋
134185,Q76.600x901,先天性肋骨外翻
134186,Q76.600x902,先天性叉状肋
134188,Q76.600x904,肋骨纤维性结构不良
134189,Q76.601,先天性分叉肋
118867,F98.803,挖鼻孔
118868,F98.900,通常在童年和青少年期发病的行为和情绪障碍
118869,F99.x00,精神障碍
118870,G00.000,嗜血杆菌脑膜炎
118871,G00.000x001,流感嗜血杆菌脑膜炎
118872,G00.100,肺炎球菌性脑膜炎
118873,G00.200,链球菌性脑膜炎
118874,G00.300,葡萄球菌性脑膜炎
118875,G00.800,细菌性脑膜炎，其他的
118876,G00.800x002,大肠埃希杆菌脑膜炎
118877,G00.800x003,弗里德伦德尔肺炎杆菌脑膜炎
118878,G00.800x005,鲍曼不动杆菌性脑膜炎
118879,G00.801,变形杆菌性脑膜炎
118880,G00.802,大肠杆菌性脑膜炎
118881,G00.803,克雷伯杆菌性脑膜炎
118882,G00.900,细菌性脑膜炎
119807,G72.200,毒性物质引起的肌病，其他的
119808,G72.200x001,中毒性肌病
119810,G72.301,低钾型周期性麻痹
119811,G72.302,高钾性周期性麻痹
119812,G72.304,正常钾型周期性麻痹
119813,G72.400,炎性肌病，不可归类在他处者
119814,G72.401,包涵体肌炎
119815,G72.402,遗传性包涵体肌病
119816,G72.403,散发性包涵体肌炎
117200,E23.608,拉特克囊肿
117201,E23.610,垂体钙化
117202,E23.611,垂体出血
117203,E23.612,垂体假腺瘤
117204,E23.613,淋巴细胞性垂体炎
117205,E23.614,垂体萎缩
117206,E23.615,肉芽肿性垂体炎
117208,E23.617,垂体危象
117209,E23.618,间脑综合征
117210,E23.619,自身免疫性垂体炎
117211,E23.700,垂体疾患
117212,E23.700x001,垂体瘢痕形成
117214,E24.000,垂体依赖性库欣病
117215,E24.000x001,垂体促肾上腺皮质激素分泌过多
117217,E24.100,纳尔逊综合征
117218,E24.200,药物性皮质醇增多症
117219,E24.200x001,正确用药所致药物性皮质醇增多症
117220,E24.201,医源性库欣综合征
117221,E24.202,类库欣综合征
117223,E24.400,醇诱发的假库欣综合征
117224,E24.800,库欣综合征，其他的
117225,E24.800x001,原发性色素性结节状肾上腺皮质病
117226,E24.801,糖皮质激素过度敏感综合征
117228,E24.901,亚临床库欣综合征
117229,E24.902,肾上腺皮质功能亢进症
117230,E25.000,先天性肾上腺性征疾患伴有酶缺乏
117232,E25.000x008,盐丢失性先天性肾上腺增生
117233,E25.001,11β-羟化酶缺陷症
115751,D48.500x011,肢体皮肤交界性肿瘤
115752,D48.500x012,毛囊漏斗部交界性肿瘤
115753,D48.500x014,耵聍腺交界性肿瘤
115754,D48.501,皮肤肿瘤
115755,D48.502,头颈部皮肤动态未定肿瘤
115756,D48.503,头颈部皮肤肿瘤
115757,D48.504,躯干皮肤动态未定肿瘤
115758,D48.505,躯干皮肤肿瘤
115759,D48.506,乳房皮肤动态未定肿瘤
115760,D48.507,乳房皮肤肿瘤
116522,E06.900,甲状腺炎
116523,E07.000,降钙素分泌过多
116524,E07.000x001,高降钙素血症
116525,E07.000x002,甲状腺降钙素分泌过多
116526,E07.001,甲状腺C细胞增生
116527,E07.100,激素生成障碍性甲状腺肿
116528,E07.100x002,彭德莱综合征(家族性呆小聋哑症)
116529,E07.100x003,家族性激素生成障碍性甲状腺肿
116530,E07.800,甲状腺疾患，其他特指的
116531,E07.800x001,甲状腺出血
116532,E07.800x003,甲状腺功能正常的病态综合征
116533,E07.800x004,甲状腺激素不敏感综合征(T4抵抗综合征)
116534,E07.800x007,甲状腺结合球蛋白异常
116535,E07.800x009,甲状腺梗死
116536,E07.800x011,甲状腺不典型增生
116537,E07.801,甲状腺激素抵抗综合征
116538,E07.802,甲状腺钙化
116539,E07.803,甲状腺囊肿出血
116540,E07.804,低T3综合征
116541,E07.805,手术后甲状腺瘘
116542,E07.806,甲状腺病态综合征
116543,E07.900,甲状腺疾患
116544,E07.901,甲状腺肿物
116545,E10.000,1型糖尿病伴有昏迷
116547,E10.000x002,1型糖尿病性高血糖状态昏迷
116548,E10.000x005,1型糖尿病性乳酸性酸中毒并昏迷
116549,E10.000x006,1型糖尿病性酮症酸中毒和乳酸性酸中毒并昏迷
116550,E10.001,1型糖尿病性高渗性昏迷
116552,E10.003,1型糖尿病性酮症酸中毒昏迷
116553,E10.100,1型糖尿病伴有酮症酸中毒
116554,E10.100x012,1型糖尿病性酮症
116556,E10.100x051,1型糖尿病性酮症酸中毒和乳酸性酸中毒
116557,E10.100x061,成人晚发自身免疫性糖尿病酮症
116558,E10.101,1型糖尿病性酮症酸中毒
116559,E10.102,1型糖尿病性乳酸酸中毒
116560,E10.103,1型糖尿病酮症
116562,E10.200x011+N08.3*,1型糖尿病性前期肾病
116563,E10.200x012+N08.3*,1型糖尿病性前期肾小球肾病
131142,O35.800x002,为妊娠合并李斯特菌所致胎儿的（可疑）损害给予的孕产妇医疗
131143,O35.800x003,胎儿畸形
131144,O35.800x005,寄生胎
131145,O35.800x006,胎儿结构畸形
131146,O35.800x007,胎儿食管闭锁
131147,O35.800x009,胎儿肾盂积水
131148,O35.800x010,胎儿轻度肾盂积水
131149,O35.800x011,胎儿腭裂
131151,O35.800x015,胎儿肛门闭锁
131152,O35.800x017,胎儿膀胱外翻
120570,H25.001,后囊下白内障
120571,H25.002,皮质性白内障成熟期
120572,H25.004,皮质性白内障膨胀期
120573,H25.100,老年核性白内障
120574,H25.200,老年性白内障，莫尔加尼型
120575,H25.800,老年性白内障，其他的
120576,H25.800x001,其他的老年性白内障
120577,H25.800x002,联合性老年性白内障
120578,H25.900,老年性白内障
120579,H26.000,婴儿、幼年和老年前期白内障
120580,H26.000x001,早老性白内障
120581,H26.000x002,青年期白内障
120582,H26.000x005,发育性白内障
120583,H26.001,婴儿期白内障
120584,H26.002,幼年性白内障
120585,H26.003,老年前期白内障
120586,H26.100,外伤性白内障
120587,H26.100x002,晶体后囊膜破裂
120588,H26.200,并发性白内障
120589,H26.200x005,慢性虹膜睫状体炎性白内障
120590,H26.201,虹膜异色性白内障
120591,H26.202,青光眼性白内障
120592,H26.300,药物性白内障
120594,H26.300x004,三硝基甲苯性白内障
120595,H26.301,中毒性白内障
120596,H26.400,后发性白内障
120597,H26.400x002,继发性白内障
120598,H26.400x003,膜性白内障
120600,H26.800,白内障，其他特指的
120601,H26.801,混合性白内障
120602,H26.802,放射性白内障
120603,H26.900,白内障
120605,H27.000,无晶状体
120606,H27.100,晶状体脱位
120607,H27.101,晶状体半脱位
120608,H27.102,晶状体全脱位
120610,H27.800x001,真性晶状体囊膜剥脱
120611,H27.900,晶状体疾患
120613,H30.000x002,渗出性脉络膜炎
120615,H30.000x005,局灶性视网膜炎
120616,H30.001,近乳头性脉络膜视网膜炎
120617,H30.100,播散性脉络膜视网膜炎
120618,H30.100x002,播散性视网膜炎
134190,Q76.602,先天性肋骨融合
134191,Q76.700,胸骨先天性畸形
134192,Q76.700x101,先天性胸骨缺如
134193,Q76.700x201,先天性胸骨裂
134194,Q76.700x902,剑突过长综合征
134195,Q76.800,胸廓的其他先天性畸形
134196,Q76.900,胸廓先天性畸形
134197,Q77.000,软骨成长不全
134198,Q77.100,致死性身材矮小症
134199,Q77.200,短肋综合征
134200,Q77.201,窒息性胸廓发育不良
134201,Q77.300,点状软骨发育不良
134202,Q77.301,先天性多发性骨骺发育不良
134203,Q77.400,软骨发育不全
134204,Q77.500,弯曲变形性发育不良（骨骼）
134205,Q77.600,软骨外胚层发育不良
134206,Q77.700,脊椎骨骺发育不良
134207,Q77.701,进行性假性类风湿发育不良症
134209,Q77.801,Leri-Weill综合征
134210,Q77.900,骨软骨发育不良伴有管状骨和脊柱发育缺陷
134211,Q78.000,成骨不全
134212,Q78.100,多骨纤维性结构不良
134213,Q78.100x001,先天性弥漫性纤维性骨炎
134214,Q78.100x002,多发性骨纤维发育不良伴性早熟综合征(Albright综合征)
134215,Q78.200,骨硬化症
134216,Q78.201,播散性骨硬化病
134217,Q78.300,进行性骨干发育异常
134218,Q78.400,内生软骨瘤病
134219,Q78.400x002,先天性膝关节滑膜骨软骨瘤病
134220,Q78.400x006,先天性多发性骨软骨瘤
134222,Q78.403,马富奇综合征
134223,Q78.404,先天性髋关节滑膜骨软骨瘤病
134224,Q78.405,先天性膝滑膜骨软骨瘤病
134226,Q78.500x001,派尔综合征(Pyle综合征)
134227,Q78.600,多发性先天性外生骨疣
119628,G56.900,上肢单神经病
119630,G57.000x003,坐骨神经粘连
119631,G57.001,梨状肌综合征
119632,G57.100,感觉异样性股痛
119633,G57.100x001,股外侧皮神经炎
119635,G57.200x003,髂腹股沟神经痛(髂腹股综合征)
119636,G57.201,股神经麻痹
119637,G57.300,外腘神经损害
119639,G57.300x005,腓总神经损害
119640,G57.301,腓神经麻痹
119641,G57.302,腓神经损害
119642,G57.303,腓总神经麻痹
119643,G57.304,腓浅神经卡压
119644,G57.400,中腘神经损害
119646,G57.401,胫神经麻痹
119647,G57.500,跗管综合征
119648,G57.500x001,胫后神经卡压综合征
117234,E25.002,17α-羟化酶缺陷症
117235,E25.003,21-羟化酶缺乏症
117236,E25.004,先天性肾上腺皮质增生症
117237,E25.005,先天性肾上腺发育不良
117238,E25.800,"肾上腺性征疾患,其他的"
117239,E25.801,假性性早熟
117240,E25.802,女性肾上腺性假两性畸形
117241,E25.900,肾上腺性征疾患
117242,E25.901,肾上腺增生伴女性男性化
117243,E25.902,肾上腺性征综合征
117244,E25.903,男性肾上腺增生性性早熟
117245,E26.000,原发性醛固酮过多症
117246,E26.000x003,康恩综合征(Conn综合征)
117247,E26.001,特发性醛固酮增多症
117248,E26.100,继发性醛固酮过多症
117249,E26.800,"醛固酮过多症,其他的"
117250,E26.800x002,高肾素性醛固酮增多症
117251,E26.801,家族性醛固酮增多症
117252,E26.802,巴特综合征
118188,F10.505,酒精中毒性躁狂状态
118189,F10.600,使用酒精引起的遗忘综合征
118190,F10.600x002,酒精中毒性科尔萨科夫综合征
118191,F10.601,慢性酒精性谵妄
118192,F10.700,使用酒精引起的残留性和迟发性精神病性障碍
118193,F10.700x091,慢性酒精性脑综合征
118194,F10.701,酒精中毒性痴呆
118196,F10.900,使用酒精引起的精神和行为障碍
134155,Q76.400x306,先天性齿状突发育不良
134156,Q76.400x307,先天性移行椎
134157,Q76.400x308,先天性胸椎腰化
134158,Q76.400x310,先天性椎管狭窄
134160,Q76.400x324,腰椎椎体后缘续连症
134161,Q76.400x903,先天性脊柱畸形
134162,Q76.400x905,先天性直背综合征
134163,Q76.400x906,先天性脊柱前凸
131175,O35.814,胎儿脐膨出
131176,O35.816,胎儿软骨畸形
131177,O35.817,胎儿肾畸形
131178,O35.818,胎儿消化道闭锁
131179,O35.819,胎儿心脏畸形
131181,O35.821,胎儿眼附器畸形
131182,O35.822,胎儿幽门梗阻
131183,O35.823,胎儿肢体畸形
131185,O36.000,为Rh因子同种免疫给予的孕产妇医疗
131186,O36.001,Rh血型不合
131187,O36.002,Rh阴性抗D抗体异常
131188,O36.100,为其他同种免疫给予的孕产妇医疗
131189,O36.100x002,同种免疫伴胎儿水肿
131190,O36.101,ABO血型不合
131191,O36.200,为胎儿水肿给予的孕产妇医疗
131193,O36.202,镜像综合征
116565,E10.200x014+N08.3*,1型糖尿病性前期肾小球系膜增殖性肾病
116566,E10.200x015+N08.3*,1型糖尿病性前期可逆的肾病
116567,E10.200x016+N08.3*,1型糖尿病性前期微白蛋白尿
115263,D37.603,胆囊肿瘤
115265,D37.605,胆管肿瘤
115966,D59.501,阵发性夜间性血红蛋白尿伴再生障碍性贫血
115967,D59.600,血红蛋白尿，其他外因性溶血症引起的
115968,D59.600x004,外因性溶血性血红蛋白尿
115969,D59.601,劳力性血红蛋白尿
115970,D59.602,行军性血红蛋白尿
115971,D59.603,阵发性冷性血红蛋白尿
115972,D59.604,血红蛋白尿伴溶血性贫血
115973,D59.800,后天性溶血性贫血，其他的
115974,D59.900,后天性溶血性贫血
115975,D59.901,急性溶血性贫血
115976,D59.902,溶血性黄疸
115977,D59.903,慢性特发性溶血性贫血
115978,D60.000,慢性后天性纯红细胞再生障碍
115979,D60.000x001,慢性后天性纯红细胞再生障碍性贫血
115980,D60.100,短暂后天性纯红细胞再生障碍
115981,D60.100x001,短暂后天性纯红细胞再生障碍性贫血
115982,D60.800,后天性纯红细胞再生障碍，其他的
115983,D60.900,后天性纯红细胞再生障碍
115984,D60.900x001,纯红细胞再生障碍性贫血
115986,D61.000x006,全血细胞减少症伴畸形
115987,D61.001,先天性纯红细胞再生障碍性贫血
115988,D61.002,婴儿纯红细胞再生障碍性贫血
115990,D61.004,布拉克凡-戴蒙德综合征
115991,D61.005,家族性再生不良性贫血
115992,D61.006,先天性再生障碍性贫血
115993,D61.007,范科尼贫血
115994,D61.100,药物性再生障碍性贫血
115996,D61.102,药物性骨髓抑制
115997,D61.200,再生障碍性贫血，其他外因引起的
115998,D61.200x002,外因性再生障碍性贫血
115999,D61.201,中毒性贫血
116001,D61.300,特发性再生障碍性贫血
116002,D61.800,再生障碍性贫血，其他特指的
116003,D61.800x002,肝炎相关重型再生障碍性贫血
116005,D61.802,继发性再生障碍性贫血
116006,D61.900,再生障碍性贫血
116007,D61.900x001,骨髓抑制
116008,D61.901,骨髓抑制性贫血
116010,D61.903,全血细胞减少
116011,D61.904,增生低下性贫血
116012,D61.905,重度再生障碍性贫血
116013,D61.906,急性骨髓造血功能抑制
116014,D61.907,全骨髓病
120619,H30.100x003,播散性脉络膜炎
120620,H30.200,后睫状体炎
120621,H30.201,睫状体平坦部炎
120622,H30.800,脉络膜视网膜炎，其他的
120623,H30.800x002,急性视网膜色素上皮炎
120624,H30.801,原田病
120625,H30.900,脉络膜视网膜炎
120626,H30.900x001,陈旧性脉络膜视网膜炎
120627,H30.900x002,结节性脉络膜炎
117696,E75.101,GM3神经节苷脂沉积症
117697,E75.200,"神经鞘脂贮积症,其他的"
117698,E75.200x006,克拉贝病
117699,E75.200x007,法伯综合征
117700,E75.200x009,中枢神经系统海绵样变性(卡纳万病)
117701,E75.200x010,海蓝组织细胞增生症
117702,E75.200x011,戈谢病II型
117703,E75.200x012,尼曼-匹克病A型
119753,G70.003,重症肌无力，轻度全身型
119754,G70.004,重症肌无力，中度全身型
119755,G70.005,重症肌无力，急性重症型
119756,G70.006,重症肌无力，迟发重症型
119757,G70.007,肌无力危象
119758,G70.008,儿童型重症肌无力
119759,G70.100,中毒性肌神经疾患
119761,G70.200x004,少年型重症肌无力
119762,G70.200x005,"儿童型重症肌无力,眼肌型"
119763,G70.201,先天性重症肌无力
119764,G70.202,先天性肌无力综合征
119765,G70.800,肌神经疾患，其他特指的
119767,G70.900,肌神经疾患
119768,G70.900x001,喉肌无力
119769,G70.900x003,面肌肌无力
119770,G70.901,肌无力综合征
119771,G70.902,肌无力
119772,G71.000,肌营养不良
119774,G71.000x006,Becker型肌营养不良症(贝氏肌营养不良症)
119775,G71.000x010,Emery-dreifuss型肌营养不良症
119776,G71.000x011,眼肌型肌营养不良症
119777,G71.001,进行性肌营养不良
119778,G71.002,眼咽型肌营养不良症
119779,G71.003,假肥大型肌营养不良症
119781,G71.005,迪谢纳型肌营养不良症
119782,G71.006,面肩肱型肌营养不良症
119783,G71.007,肢带型肌营养不良症
119784,G71.100,肌强直性疾患
119786,G71.102,萎缩性肌强直
119787,G71.103,营养不良性肌强直
119788,G71.104,先天性肌强直
119789,G71.105,先天性副肌强直
119791,G71.200,先天性肌病
119792,G71.200x002,先天性肌营养不良
119793,G71.200x003,多微小轴空病
119649,G57.600,跖神经损害
119650,G57.600x002,足底神经损害
119651,G57.600x003,莫顿跖痛症(Morton病)
119652,G57.601,跖趾神经炎
119653,G57.603,足底内侧神经卡压征
119654,G57.604,足底外侧神经卡压征
119655,G57.800,下肢其他单神经病
119657,G57.800x002,手术后下肢神经粘连
119658,G57.900,下肢单神经病
119659,G57.901,下肢单神经炎
119660,G58.000,肋间神经病
119661,G58.001,肋间神经痛
119662,G58.002,肋间神经炎
119663,G58.700,多发性单神经炎
119664,G58.800,单神经病，其他特指的
119665,G58.800x001,膈神经麻痹
119666,G58.800x004,手术后皮神经粘连
119667,G58.800x006,肩胛上卡压综合征
119668,G58.800x007,胸长神经麻痹
119669,G58.800x008,耳大神经痛
119670,G58.801,枕大神经痛
119671,G58.900,单神经病
119672,G58.900x002,神经功能障碍
119673,G58.900x003,神经麻痹
119674,G60.000,遗传性运动和感觉神经病
119675,G60.000x002,遗传性共济失调伴肌萎缩(鲁西-莱维综合征)
119676,G60.000x003,肥大性间质神经病(德热里纳-索塔病)
119677,G60.000x005,婴儿肥大性神经病
119678,G60.000x008,沙尔科-玛丽-图斯病
119679,G60.001,脱髓鞘型腓骨肌萎缩
119680,G60.002,轴索型腓骨肌萎缩
119681,G60.003,腓骨肌萎缩
119682,G60.100,植烷酸贮积症
120693,H33.503,创伤性视网膜脱离
120694,H33.504,复发性视网膜脱离
120695,H33.506,原发性视网膜脱离
120696,H34.000,短暂性视网膜动脉阻塞
120697,H34.100,视网膜中央动脉阻塞
120699,H34.200x002,视网膜血管痉挛
120700,H34.200x004,视网膜粥样栓塞(侯兰荷思特斑)
120701,H34.200x005,视网膜微栓塞
120702,H34.201,视网膜部分性动脉阻塞
118894,G03.800x003,肥厚性硬脑膜炎
118895,G03.800x004,肥厚性硬脊膜炎
118896,G03.800x005,肥厚性硬脑脊膜炎
118897,G03.801,化学性脑膜炎
118898,G03.802,反应性脑膜炎
118900,G03.900x008,脑脊膜炎
118901,G03.901,颅底蛛网膜炎
118902,G03.902,脊髓蛛网膜炎
118905,G03.905,原发性肥厚性硬脑膜炎
118906,G03.906,非特异性脑脊膜炎
118907,G03.907,急性脑膜炎
131194,O36.203,双胎镜像综合征
131196,O36.300x007,胎动频繁
131197,O36.300x008,胎动消失
131198,O36.300x009,胎动减少
131199,O36.301,慢性混合型胎儿宫内窘迫
131200,O36.302,慢性胎儿宫内窘迫
131201,O36.303,胎儿心律异常
131202,O36.304,慢性胎心型胎儿宫内窘迫
131203,O36.305,慢性羊水型胎儿宫内窘迫
131204,O36.400,为胎儿宫内死亡给予的孕产妇医疗
131205,O36.401,胎死宫内
131206,O36.500,为胎儿生长不良给予的孕产妇医疗
131207,O36.501,妊娠合并低体重儿
131208,O36.502,妊娠合并胎盘功能不全
131209,O36.503,胎儿生长发育迟缓
131210,O36.504,妊娠合并小样儿
131211,O36.600,为胎儿过度生长给予的孕产妇医疗
131212,O36.601,妊娠合并巨大儿
131213,O36.700,为腹腔妊娠中能活胎儿给予的孕产妇医疗
131214,O36.700x001,腹腔妊娠活胎
131215,O36.800,为其他特指的胎儿问题给予的孕产妇医疗
131216,O36.900,为胎儿问题给予的孕产妇医疗
131217,O40.x00,羊水过多
131218,O41.000,羊水过少
131219,O41.000x002,无羊水
131220,O41.100,羊膜囊和胎膜的感染
131221,O41.101,胎膜炎
131222,O41.102,胎盘炎
131223,O41.103,蜕膜炎
131224,O41.104,羊膜炎
131225,O41.800,羊水和胎膜其他特指的疾患
131226,O41.800x001,羊膜带综合征
131228,O41.801,羊膜囊肿
131229,O41.803,羊膜粘连
120638,H31.102,脉络膜硬化
120639,H31.200,遗传性脉络膜营养障碍
120640,H31.200x002,无脉络膜症
120642,H31.200x004,广泛性脉络膜营养不良
120643,H31.200x005,视乳头周围脉络膜营养不良
120644,H31.200x006,回旋状脉络膜萎缩
120645,H31.300,脉络膜出血和破裂
120646,H31.300x004,驱逐性脉络膜出血
120648,H31.302,脉络膜出血
120649,H31.400,脉络膜脱离
120650,H31.400x003,化脓性脉络膜脱离
120651,H31.401,出血性脉络膜脱离
